No,grade,Marbling,Color,Texture,Surface_Moisture,Total,image_path
234,등심1++,9.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(37).JPG
235,등심1+,6.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(38).JPG
236,등심1,7.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(39).JPG
237,등심1,6.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(40).JPG
238,등심1,6.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(41).JPG
239,등심1+,7.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(42).JPG
240,등심누락,7.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(43).JPG
241,등심1+,8.0,8.0,5.0,5.0,7.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(44).JPG
242,등심2,5.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(45).JPG
243,등심3,4.0,7.0,6.0,4.0,4.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(46).JPG
244,등심2,4.0,8.0,6.0,4.0,4.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(47).JPG
245,등심1+,9.0,8.0,7.0,5.0,8.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(48).JPG
246,등심1++,10.0,7.0,7.0,5.0,10.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(49).JPG
247,등심1++,8.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(50).JPG
248,등심1++,8.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(51).JPG
249,등심1+,8.0,7.0,6.0,5.0,8.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(52).JPG
250,등심1+,5.0,6.0,5.0,5.0,5.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(53).JPG
251,등심2,6.0,8.0,6.0,4.0,5.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(54).JPG
252,등심1+,6.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(55).JPG
253,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(56).JPG
254,등심2,5.0,7.0,6.0,4.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(57).JPG
255,등심2,5.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(58).JPG
256,등심1,7.0,8.0,7.0,5.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(59).JPG
257,등심1,7.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(60).JPG
258,등심1+,7.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(61).JPG
259,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(62).JPG
260,등심1++,7.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(63).JPG
261,등심1,5.0,6.0,5.0,5.0,5.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(64).JPG
262,등심1+,6.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(65).JPG
263,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(66).JPG
264,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(67).JPG
265,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(68).JPG
266,등심1+,7.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(69).JPG
267,등심1+,6.0,6.0,5.0,5.0,6.0,dataset/meat_dataset/20240906/240906_개체사진/240906_(70).JPG
268,등심1,6.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(10).JPG
269,등심1,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(20).JPG
270,등심1+,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(30).JPG
271,등심1,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(40).JPG
272,등심1,8.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(50).JPG
273,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(60).JPG
274,등심1,6.0,6.0,5.0,6.0,6.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(70).JPG
275,등심1,8.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(80).JPG
276,등심1+,6.0,6.0,5.0,6.0,6.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(90).JPG
277,등심1,5.0,7.0,5.0,5.0,5.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(100).JPG
278,등심2,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240910/240910_개체사진/240910_(110).JPG
279,등심1,6.0,7.0,5.0,6.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(1).JPG
280,등심2,4.0,7.0,5.0,6.0,4.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(2).JPG
281,등심1++,10.0,7.0,7.0,4.0,10.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(3).JPG
282,등심2,3.0,8.0,5.0,7.0,3.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(4).JPG
283,등심1+,8.0,6.0,6.0,6.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(5).JPG
284,등심1,4.0,7.0,5.0,6.0,4.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(6).JPG
285,등심1++,8.0,7.0,5.0,5.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(7).JPG
286,등심1,5.0,7.0,5.0,6.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(8).JPG
287,등심1+,7.0,7.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(9).JPG
288,등심1+,8.0,6.0,5.0,5.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(10).JPG
289,등심1,6.0,8.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(11).JPG
290,등심1+,7.0,6.0,5.0,4.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(12).JPG
291,등심1,5.0,8.0,5.0,4.0,3.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(13).JPG
292,등심1,6.0,6.0,4.0,6.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(14).JPG
293,등심1++,10.0,5.0,6.0,4.0,10.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(15).JPG
294,등심1++,10.0,8.0,6.0,4.0,10.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(16).JPG
295,등심1,6.0,6.0,5.0,4.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(17).JPG
296,등심1++,8.0,6.0,5.0,4.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(18).JPG
297,등심1+,7.0,7.0,5.0,7.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(19).JPG
298,등심1+,8.0,9.0,6.0,4.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(20).JPG
299,등심1++,9.0,6.0,5.0,6.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(21).JPG
300,등심1,7.0,6.0,5.0,4.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(22).JPG
301,등심1,7.0,6.0,5.0,4.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(23).JPG
302,등심1++,10.0,6.0,5.0,3.0,10.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(24).JPG
303,등심1+,7.0,6.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(25).JPG
304,등심1++,8.0,5.0,5.0,4.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(26).JPG
305,등심1,6.0,8.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(27).JPG
306,등심1,5.0,6.0,5.0,6.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(28).JPG
307,등심1+,8.0,7.0,5.0,5.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(29).JPG
308,등심1+,8.0,7.0,4.0,7.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(30).JPG
309,등심1+,8.0,7.0,5.0,6.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(31).JPG
310,등심2,6.0,6.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(32).JPG
311,등심1,7.0,7.0,4.0,7.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(33).JPG
312,등심1,6.0,6.0,4.0,6.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(34).JPG
313,등심2,4.0,9.0,6.0,5.0,2.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(35).JPG
314,등심2,6.0,5.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(36).JPG
315,등심1,7.0,8.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(37).JPG
316,등심1++,10.0,7.0,5.0,5.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(38).JPG
317,등심1++,8.0,7.0,5.0,4.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(39).JPG
318,등심1++,7.0,7.0,5.0,4.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(40).JPG
319,등심1+,8.0,8.0,5.0,5.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(41).JPG
320,등심1++,8.0,8.0,5.0,4.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(42).JPG
321,등심1,4.0,6.0,3.0,7.0,4.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(43).JPG
322,등심1,9.0,6.0,5.0,5.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(44).JPG
323,등심1++,7.0,8.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(45).JPG
324,등심1+,8.0,8.0,6.0,4.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(46).JPG
325,등심1+,8.0,7.0,6.0,4.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(47).JPG
326,등심1+,8.0,7.0,6.0,4.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(48).JPG
327,등심1+,8.0,7.0,6.0,4.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(49).JPG
328,등심1++,10.0,6.0,6.0,3.0,10.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(50).JPG
329,등심1+,7.0,5.0,6.0,7.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(51).JPG
330,등심2,6.0,7.0,5.0,6.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(52).JPG
331,등심1++,10.0,4.0,6.0,4.0,10.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(53).JPG
332,등심1+,7.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(54).JPG
333,등심1,6.0,5.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(55).JPG
334,등심1,6.0,5.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(56).JPG
335,등심1,5.0,7.0,5.0,6.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(57).JPG
336,등심1,6.0,7.0,5.0,6.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(58).JPG
337,등심1,3.0,10.0,5.0,7.0,3.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(59).JPG
338,등심1,4.0,5.0,3.0,6.0,4.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(60).JPG
339,등심1,6.0,8.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(62).JPG
340,등심1,2.0,8.0,3.0,7.0,2.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(63).JPG
341,등심1,6.0,7.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(64).JPG
342,등심2,5.0,8.0,5.0,4.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(65).JPG
343,등심1,7.0,8.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(66).JPG
344,등심1,4.0,5.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(67).JPG
345,등심3,3.0,7.0,5.0,5.0,3.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(68).JPG
346,등심2,3.0,8.0,6.0,5.0,3.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(69).JPG
347,등심1,4.0,8.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(70).JPG
348,등심1,4.0,6.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(71).JPG
349,등심2,4.0,5.0,5.0,5.0,4.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(72).JPG
350,등심2,3.0,8.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(73).JPG
351,등심1,3.0,8.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(74).JPG
352,등심1,3.0,8.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(75).JPG
353,등심1,3.0,9.0,5.0,6.0,4.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(76).JPG
354,등심1+,8.0,8.0,5.0,5.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(77).JPG
355,등심1+,7.0,8.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(78).JPG
356,등심1+,7.0,7.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(79).JPG
357,등심1++,10.0,8.0,5.0,5.0,10.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(80).JPG
358,등심1++,9.0,8.0,5.0,5.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(81).JPG
359,등심2,3.0,10.0,5.0,5.0,4.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(82).JPG
360,등심2,3.0,9.0,5.0,5.0,4.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(83).JPG
361,등심1++,9.0,8.0,5.0,5.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(84).JPG
362,등심1++,9.0,8.0,5.0,5.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(85).JPG
363,등심1,6.0,8.0,5.0,6.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(86).JPG
364,등심1+,8.0,6.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(87).JPG
365,등심1++,9.0,8.0,5.0,5.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(88).JPG
366,등심2,6.0,7.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(89).JPG
367,등심1,5.0,7.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(90).JPG
368,등심1+,6.0,7.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(91).JPG
369,등심2,3.0,9.0,5.0,7.0,2.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(92).JPG
370,등심2,3.0,7.0,5.0,6.0,3.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(93).JPG
371,등심1,7.0,7.0,5.0,6.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(94).JPG
372,등심1+,8.0,7.0,5.0,4.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(95).JPG
373,등심1,6.0,7.0,5.0,4.0,4.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(96).JPG
374,등심1,7.0,5.0,5.0,5.0,5.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(97).JPG
375,등심1,6.0,5.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(98).JPG
376,등심1,8.0,6.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(99).JPG
377,등심1++,10.0,5.0,5.0,7.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(100).JPG
378,등심1++,9.0,8.0,5.0,4.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(101).JPG
379,등심1,5.0,7.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(102).JPG
380,등심1+,6.0,8.0,4.0,6.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(103).JPG
381,등심1++,9.0,7.0,6.0,5.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(104).JPG
382,등심1+,8.0,7.0,5.0,6.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(105).JPG
383,등심1,6.0,6.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(106).JPG
384,등심1+,7.0,7.0,5.0,6.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(107).JPG
385,등심1+,7.0,7.0,5.0,5.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(108).JPG
386,등심1,6.0,6.0,5.0,5.0,6.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(109).JPG
387,등심1+,9.0,8.0,5.0,6.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(110).JPG
388,등심1,7.0,7.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(111).JPG
389,등심1,7.0,7.0,5.0,5.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(112).JPG
390,등심1+,8.0,7.0,5.0,6.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(113).JPG
391,등심1++,10.0,6.0,7.0,7.0,10.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(114).JPG
392,등심1+,5.0,8.0,7.0,4.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(115).JPG
393,등심1++,10.0,8.0,6.0,4.0,9.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(116).JPG
394,등심2,3.0,9.0,5.0,6.0,3.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(117).JPG
395,등심1++,8.0,8.0,6.0,4.0,8.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(118).JPG
396,등심1++,10.0,8.0,7.0,4.0,10.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(119).JPG
397,등심1+,7.0,6.0,5.0,6.0,7.0,dataset/meat_dataset/20240924/240924_개체사진/240924_(120).JPG
398,등심1+,8.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(1).JPG
399,등심1++,9.0,6.0,6.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(2).JPG
400,등심1+,8.0,7.0,5.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(3).JPG
401,등심1+,8.0,7.0,6.0,4.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(4).JPG
402,등심1,6.0,7.0,5.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(5).JPG
403,등심1,8.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(6).JPG
404,등심1++,10.0,7.0,7.0,5.0,10.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(7).JPG
405,등심1++,9.0,7.0,7.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(8).JPG
406,등심1+,6.0,9.0,7.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(9).JPG
407,등심1+,9.0,7.0,7.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(10).JPG
408,등심1+,7.0,9.0,7.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(11).JPG
409,등심2,6.0,8.0,7.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(12).JPG
410,등심2,6.0,8.0,7.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(13).JPG
411,등심1+,7.0,8.0,7.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(14).JPG
412,등심1,8.0,7.0,6.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(15).JPG
413,등심1+,6.0,9.0,6.0,4.0,5.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(16).JPG
414,등심1+,6.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(17).JPG
415,등심1++,9.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(18).JPG
416,등심1+,6.0,7.0,5.0,6.0,5.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(19).JPG
417,등심1+,8.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(20).JPG
418,등심1++,9.0,6.0,6.0,5.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(21).JPG
419,등심1++,9.0,7.0,6.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(22).JPG
420,등심1+,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(23).JPG
421,등심2,5.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(24).JPG
422,등심1+,7.0,7.0,6.0,5.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(25).JPG
423,등심1+,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(26).JPG
424,등심1,6.0,7.0,5.0,6.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(27).JPG
425,등심1,6.0,7.0,5.0,6.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(28).JPG
426,등심1++,10.0,7.0,6.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(29).JPG
427,등심1,8.0,8.0,6.0,4.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(30).JPG
428,등심1+,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(31).JPG
429,등심2,4.0,8.0,7.0,5.0,3.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(32).JPG
430,등심3,8.0,7.0,6.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(33).JPG
431,등심1++,5.0,7.0,7.0,5.0,5.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(34).JPG
432,등심1,6.0,7.0,7.0,5.0,5.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(35).JPG
433,등심1,5.0,7.0,7.0,5.0,5.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(36).JPG
434,등심1++,9.0,7.0,7.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(37).JPG
435,등심1,5.0,7.0,7.0,5.0,5.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(38).JPG
436,등심1+,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(39).JPG
437,등심1+,7.0,8.0,7.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(40).JPG
438,등심1,6.0,9.0,7.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(41).JPG
439,등심1,8.0,7.0,6.0,4.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(42).JPG
440,등심1+,8.0,9.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(43).JPG
441,등심1+,8.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(44).JPG
442,등심1+,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(45).JPG
443,등심1++,9.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(46).JPG
444,등심1+,7.0,8.0,7.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(48).JPG
445,등심2,6.0,7.0,5.0,6.0,5.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(49).JPG
446,등심1+,5.0,8.0,7.0,5.0,5.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(50).JPG
447,등심2,8.0,9.0,6.0,6.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(51).JPG
448,등심1+,6.0,6.0,7.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(52).JPG
449,등심1,5.0,9.0,7.0,5.0,4.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(53).JPG
450,등심1,4.0,8.0,7.0,5.0,4.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(54).JPG
451,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(55).JPG
452,등심1++,10.0,9.0,6.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(56).JPG
453,등심1++,9.0,8.0,6.0,4.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(58).JPG
454,등심1,7.0,7.0,7.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(59).JPG
455,등심1+,8.0,7.0,7.0,5.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(60).JPG
456,등심1+,8.0,7.0,7.0,5.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(61).JPG
457,등심1,7.0,6.0,7.0,5.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(62).JPG
458,등심1,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(63).JPG
459,등심1++,9.0,9.0,7.0,4.0,8.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(64).JPG
460,등심1++,10.0,8.0,6.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(65).JPG
461,등심1,6.0,9.0,6.0,7.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(66).JPG
462,등심1+,9.0,9.0,6.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(67).JPG
463,등심1++,9.0,7.0,6.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(68).JPG
464,등심1++,9.0,7.0,6.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(69).JPG
465,등심2,8.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(70).JPG
466,등심1++,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(71).JPG
467,등심1+,7.0,9.0,7.0,4.0,7.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(72).JPG
